Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Resistivity [𝛀 cm],Current Density [A/cm2]
137.53276592588477,12.1003217,4869641.659756097,2.484848484848485e-06,509.27279882154886,9852006.506080624,5.169229217492168e-05
137.5135862227531,12.2542626,4872176.696385542,2.515151515151515e-06,515.751792929293,9857135.260742974,5.232268598193291e-05
137.4953907113706,12.4097164,4875245.728571429,2.545454545454545e-06,522.2944612794613,9863344.367526457,5.295307978894415e-05
137.47689360774046,12.5589615,4875832.111764706,2.575757575757576e-06,528.5758207070708,9864530.70759804,5.35834735959554e-05
137.45938123650052,12.7109614,4877461.93255814,2.606060606060606e-06,534.973122895623,9867828.07651809,5.421386740296663e-05
137.44137584977463,12.8638953,4879408.562068965,2.6363636363636364e-06,541.4097348484848,9871766.396408046,5.4844261209977875e-05
137.42402700679804,13.0133209,4879995.337499999,2.666666666666667e-06,547.6986910774411,9872953.530034723,5.547465501698911e-05
137.40618467358436,13.171081,4883659.247191011,2.696969696969697e-06,554.3384259259259,9880366.162141073,5.610504882400035e-05
137.3874392750131,13.3276427,4886802.323333332,2.7272727272727276e-06,560.9277230639731,9886725.0708179,5.67354426310116e-05
137.36973335147445,13.479426,4888143.494505495,2.7575757575757576e-06,567.3159090909091,9889438.45879121,5.736583643802283e-05
137.35161653136464,13.6359612,4891159.995652175,2.7878787878787876e-06,573.9040909090909,9895541.287500001,5.799623024503406e-05
137.33522341102082,13.7878413,4892459.816129032,2.8181818181818185e-06,580.296351010101,9898171.01689068,5.8626624052045314e-05
137.31661260813667,13.9358819,4892384.071276596,2.8484848484848484e-06,586.527015993266,9898017.773832742,5.925701785905655e-05
137.29778277242727,14.1013327,4898357.6747368425,2.878787878787879e-06,593.4904335016835,9910103.258611111,5.988741166606779e-05
137.280266209982,14.2554447,4900309.115625,2.9090909090909093e-06,599.9766287878788,9914051.312630208,6.051780547307903e-05
137.26159985389242,14.4054025,4900807.0360824745,2.9393939393939393e-06,606.287984006734,9915058.679481672,6.114819928009026e-05
137.24361726067,14.5664941,4905043.931632652,2.96969696969697e-06,613.0679335016835,9923630.546867913,6.177859308710152e-05
137.22475803363798,14.7301159,4910038.633333333,3e-06,619.9543728956229,9933735.568364197,6.240898689411275e-05
137.2071029083076,14.8802337,4910477.121,3.03030303030303e-06,626.2724621212121,9934622.693875,6.303938070112399e-05
137.18854402665517,15.0395288,4913905.44950495,3.060606060606061e-06,632.9768013468013,9941558.71034103,6.366977450813524e-05
137.17099780879641,15.1937037,4915610.020588235,3.090909090909091e-06,639.465643939394,9945007.31017157,6.430016831514647e-05
137.15405282132642,15.3519744,4918593.739805826,3.121212121212121e-06,646.1268686868686,9951043.816181231,6.49305621221577e-05
137.13579391010512,15.5045857,4919724.308653845,3.1515151515151517e-06,652.5499031986532,9953331.124452457,6.556095592916895e-05
137.11791760148176,15.6583567,4921197.82,3.1818181818181817e-06,659.0217466329966,9956312.256203704,6.619134973618019e-05
137.0999591094041,15.8196087,4924972.51981132,3.2121212121212125e-06,665.808446969697,9963949.03313679,6.682174354319144e-05
137.08120557365615,15.9787308,4928019.779439252,3.2424242424242425e-06,672.505505050505,9970114.09080997,6.745213735020267e-05
137.06365683505413,16.1323391,4929325.836111112,3.2727272727272725e-06,678.9705008417508,9972756.436947016,6.80825311572139e-05
137.04643610865855,16.2856249,4930510.290825687,3.3030303030303033e-06,685.4219234006733,9975152.764309376,6.871292496422516e-05
137.028475438546,16.4451,4933530.0,3.3333333333333333e-06,692.1338383838383,9981262.083333332,6.93433187712364e-05
137.01095256287542,16.599816,4935080.432432433,3.3636363636363633e-06,698.6454545454545,9984398.83783784,6.997371257824762e-05
136.9926350290958,16.7588914,4937887.644642857,3.393939393939394e-06,705.3405471380471,9990078.244022816,7.060410638525887e-05
136.9735508008354,16.9211978,4941588.738053098,3.424242424242424e-06,712.1716245791247,9997566.10430187,7.12345001922701e-05
136.95668402347692,17.0775152,4943491.242105262,3.454545454545455e-06,718.7506397306397,10001415.151851851,7.186489399928136e-05
136.937461514813,17.2426243,4947883.494782608,3.484848484848485e-06,725.6996759259259,10010301.329722222,7.24952878062926e-05
136.9173353029348,17.4034377,4950977.966379311,3.515151515151515e-06,732.4679166666667,10016561.904202588,7.312568161330382e-05
136.8993990916834,17.556509,4951835.871794871,3.5454545454545458e-06,738.9103114478114,10018297.573955365,7.375607542031507e-05
136.88102414673193,17.7130014,4953635.984745762,3.5757575757575758e-06,745.4966919191919,10021939.469138417,7.438646922732631e-05
136.8639361214296,17.8640462,4953895.164705883,3.6060606060606057e-06,751.8537962962963,10022463.828594772,7.501686303433755e-05
136.84520422242076,18.0232701,4956399.2775,3.6363636363636366e-06,758.5551388888889,10027530.019756943,7.56472568413488e-05
136.82827940695776,18.1908442,4961139.327272727,3.6666666666666666e-06,765.6079208754209,10037119.842676768,7.627765064836002e-05
136.81012188197693,18.3514405,4963914.233606556,3.6969696969696974e-06,772.3670244107743,10042733.88928734,7.690804445537127e-05
136.79270369589574,18.5049583,4964744.909756097,3.7272727272727274e-06,778.8282112794612,10044414.470200993,7.753843826238251e-05
136.77621605305407,18.6690602,4968378.924193549,3.7575757575757574e-06,785.7348569023569,10051766.619780466,7.816883206939375e-05
136.75819419474448,18.8300706,4971138.6384,3.7878787878787882e-06,792.5113888888889,10057349.930466665,7.8799225876405e-05
136.74036352196703,18.9858225,4972477.321428572,3.818181818181818e-06,799.0666035353536,10060058.28455688,7.942961968341622e-05
136.7213275224604,19.1556275,4977446.515748032,3.848484848484848e-06,806.2132786195286,10070111.700842084,8.006001349042746e-05
136.70407131910267,19.3134842,4979257.6453125,3.878787878787879e-06,812.8570791245792,10073775.884266494,8.069040729743871e-05
136.68697923727143,19.46865,4980352.325581395,3.909090909090909e-06,819.3876262626263,10075990.584625324,8.132080110444995e-05
136.66618861964693,19.6383983,4985131.876153845,3.93939393939394e-06,826.5319149831649,10085660.323514955,8.19511949114612e-05
136.64876660950597,19.7911358,4985553.293129771,3.96969696969697e-06,832.9602609427609,10086512.912489397,8.258158871847242e-05
136.63115300211734,19.9471317,4986782.925,4e-06,839.525744949495,10089000.639930557,8.321198252548366e-05
