Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Resistivity [𝛀 cm],Current Density [A/cm2]
128.74260518312906,7.88217552,7954489.056880732,9.90909090909091e-07,331.7413939393939,16093109.804892963,2.0613877489267548e-05
128.71906532056067,11.9922187,11931956.294472363,1.005050505050505e-06,504.7230092592593,24140115.2809464,2.090806126587279e-05
128.69394577459167,8.31509096,8158513.42953419,1.0191919191919194e-06,349.9617407407407,16505881.336603893,2.120224504247804e-05
128.65760859374436,8.1231084,7861072.64516129,1.0333333333333333e-06,341.88166666666666,15904114.56451613,2.149642881908328e-05
128.62088148214485,8.11986825,7751851.077627771,1.0474747474747477e-06,341.7452967171717,15683143.152422851,2.179061259568853e-05
128.5846510722183,8.17970749,7704957.578591817,1.0616161616161616e-06,344.2637832491583,15588270.656688077,2.208479637229377e-05
128.5480032785544,8.25935509,7677710.365352111,1.075757575757576e-06,347.61595496633,15533145.507679967,2.237898014889902e-05
128.51199074698994,8.34569045,7657306.3443002775,1.08989898989899e-06,351.24959806397305,15491865.150274174,2.2673163925504262e-05
128.47592102652484,8.42939407,7635041.289387007,1.1040404040404043e-06,354.77247769360275,15446819.645657975,2.296734770210951e-05
128.43976621743766,8.49934423,7601039.555284553,1.1181818181818182e-06,357.716507996633,15378029.100274768,2.3261531478714754e-05
128.40626936152188,8.52482794,7528617.003211416,1.1323232323232326e-06,358.7890547138047,15231507.548163839,2.3555715255320003e-05
128.37271555783306,8.57331426,7478045.037356828,1.1464646464646465e-06,360.82972474747476,15129192.969096916,2.3849899031925245e-05
128.33946462205614,8.6252949,7431716.232375978,1.1606060606060609e-06,363.01746212121213,15035462.933093991,2.4144082808530494e-05
128.30720978119172,8.68912097,7396586.208340498,1.1747474747474748e-06,365.7037445286195,14964389.690022212,2.4438266585135733e-05
128.27498132308148,8.76802784,7374976.687850466,1.1888888888888892e-06,369.02474074074075,14920670.428660434,2.4732450361740986e-05
128.24180888733005,8.8500566,7356470.221662468,1.2030303030303031e-06,372.47712962962964,14883229.10586342,2.5026634138346225e-05
128.20910633698878,8.93408968,7340040.4839834,1.2171717171717175e-06,376.0138754208754,14849989.312503455,2.5320817914951474e-05
128.17762145827803,9.02047688,7325900.009187859,1.2313131313131314e-06,379.64970033670033,14821381.037106918,2.5615001691556716e-05
128.14499862090412,9.11485584,7318497.389781023,1.2454545454545454e-06,383.6218787878788,14806404.441362532,2.590918546816196e-05
128.11359403957013,9.20769488,7310038.437209302,1.2595959595959597e-06,387.5292457912458,14789290.727131782,2.6203369244767208e-05
128.08168900309343,9.30169066,7302675.458683585,1.2737373737373736e-06,391.48529713804714,14774394.330762625,2.6497553021372447e-05
128.04956109737975,9.39423779,7294349.342823529,1.287878787878788e-06,395.38037836700335,14757549.364879083,2.67917367979777e-05
128.01878933259835,9.49093039,7289387.9643910015,1.302020202020202e-06,399.44993223905726,14747511.761291055,2.708592057458294e-05
127.98715708856167,9.58509004,7282608.702686109,1.3161616161616163e-06,403.4128804713805,14733796.31052699,2.7380104351188188e-05
127.95560664087853,9.68024185,7276719.386104784,1.3303030303030302e-06,407.41758627946126,14721881.350591622,2.767428812779343e-05
127.92441524255703,9.77645341,7271742.205785124,1.3444444444444446e-06,411.46689436026935,14711811.777444903,2.796847190439868e-05
127.89427607931289,9.87103417,7265668.273828996,1.3585858585858585e-06,415.4475660774411,14699523.313255887,2.8262655681003922e-05
127.86169507000322,9.96323548,7257986.111258277,1.372727272727273e-06,419.3280925925926,14683981.160277164,2.855683945760917e-05
127.83715454326773,10.0106861,7218193.182083029,1.3868686868686868e-06,421.32517255892253,14603474.16930687,2.8851023234214413e-05
127.82331748306487,10.0759123,7191891.259552992,1.4010101010101012e-06,424.07038299663304,14550261.483447488,2.9145207010819663e-05
127.8110047658238,10.0940795,7132861.316916488,1.4151515151515151e-06,424.8349957912458,14430835.164317155,2.94393907874249e-05
127.79805442198757,10.1379187,7092960.786572437,1.4292929292929295e-06,426.68007996632997,14350110.480241459,2.9733574564030154e-05
127.78396671738554,10.1997277,7066291.408677397,1.4434343434343434e-06,429.28146885521886,14296154.377740845,3.0027758340635393e-05
127.77048869955884,10.2729888,7047996.474012473,1.4575757575757578e-06,432.3648484848485,14259141.014553014,3.0321942117240642e-05
127.75742638039111,10.355841,7036570.068634179,1.4717171717171717e-06,435.85189393939396,14236023.70367193,3.0616125893845885e-05
127.7438924659121,10.4454319,7029896.384092454,1.485858585858586e-06,439.62255471380473,14222521.85115001,3.0910309670451134e-05
127.72952631633562,10.5411297,7027419.800000001,1.5e-06,443.6502398989899,14217511.35462963,3.1204493447056376e-05
