Temperature [K],Voltage [V],Resistance [Ohm],Current Source [A],Electric Field [V/cm],Resistivity [Ohm cm],Current Density [A/cm2]
292.98316892985235,1.671884354,2533.9416438601916,0.0006597959183673469,70.36550311447812,5126.539344291222,0.01372573160739228
292.98417450178874,1.7563224660000003,2507.5699543706296,0.0007004081632653061,73.91929570707072,5073.1855095368755,0.014570587960584691
292.98398081799684,1.8044904140000004,2435.142668300744,0.0007410204081632653,75.94656624579126,4926.65437984919,0.015415444313777102
292.9831417307908,1.8878578799999999,2415.2750945169714,0.0007816326530612244,79.45529797979798,4886.459334740353,0.016260300666969513
292.9808303553856,1.907281024,2319.6021388930258,0.0008222448979591837,80.27277037037037,4692.898771741908,0.017105157020161924
292.98034618760323,1.978652296,2293.140078145695,0.0008628571428571429,83.27661178451179,4639.362102544764,0.017950013373354334
292.98148325690636,2.055055064,2274.626115563587,0.000903469387755102,86.4922164983165,4601.905613431887,0.01879486972654674
292.9811456641227,2.121587194,2247.249729917856,0.0009440816326530612,89.29239031986532,4546.519129509737,0.019639726079739152
292.98163224743934,2.192885991,2226.9723017409324,0.0009846938775510204,92.29318143939393,4505.494888244387,0.020484582432931567
292.98152544998686,2.2971524309999998,2240.455197432325,0.0010253061224489795,96.68149962121211,4532.772783694102,0.021329438786123974
292.98281896537003,2.3483113399999995,2203.087414512732,0.0010659183673469388,98.83465235690234,4457.172222879924,0.02217429513931639
292.98449480832267,2.3329682480000002,2108.3630422722244,0.001106530612244898,98.18889932659934,4265.530784597047,0.023019151492508796
292.9853983729762,2.388029695,2081.7195348692408,0.001147142857142857,100.5063002946128,4211.627021934529,0.023864007845701207
292.98819891161327,2.476162215,2084.7413837628865,0.0011877551020408163,104.21558143939394,4217.740669927693,0.024708864198893617
292.98942536495014,2.531756377,2061.074305914604,0.0012283673469387754,106.55540307239056,4169.858665206861,0.025553720552086028
292.99219595233905,2.598227241,2047.4933227565134,0.0012689795918367347,109.35299835858586,4142.382324280538,0.026398576905278442
292.99247906277117,2.622101938,2002.2283771544337,0.0013095918367346938,110.35782567340068,4050.804633409665,0.02724343325847085
292.9931592032482,2.652666415,1964.641087288392,0.001350204081632653,111.64420938552189,3974.7599775232748,0.02808828961166326
292.99308722770195,2.7238127590000003,1958.4273689068234,0.0013908163265306122,114.63858413299664,3962.18870468649,0.02893314596485567
292.99340753416493,2.7868425070000002,1946.8959629740523,0.0014314285714285713,117.29135130471381,3938.8589621280594,0.029778002318048082
292.9946910495675,2.835157858,1926.0049222514904,0.0014720408163265307,119.32482567340068,3896.5932917773207,0.030622858671240497
292.9942144629652,2.887454366,1908.8675652185646,0.0015126530612244898,121.52585715488216,3861.9218796320033,0.03146771502443291
292.9946513966715,2.9479760149999996,1897.9217545000656,0.0015532653061224489,124.0730646043771,3839.7768829468923,0.03231257137762531
292.9940778030289,3.021429883,1895.6474297951345,0.0015938775510204082,127.16455736531987,3835.175587131823,0.03315742773081773
292.99200980747315,3.0880070739999996,1889.278894069172,0.0016344897959183673,129.96662769360267,3822.291095871427,0.03400228408401013
292.9930376202723,3.155083988,1883.517487962963,0.0016751020408163264,132.78973013468013,3810.6349177769207,0.034847140437202544
292.99249393284356,3.2007596289999993,1865.5551542880928,0.0017157142857142857,134.71210559764307,3774.294455666188,0.03569199679039496
292.9922009921563,3.2465898080000004,1848.51151048106,0.0017563265306122448,136.6409851851852,3739.812639260293,0.036536853143587365
292.9927868735507,3.3064980200000003,1840.0727198182853,0.0017969387755102039,139.1623745791246,3722.7397155582903,0.037381709496779776
292.993576392609,3.3689908359999996,1833.4134936028431,0.0018375510204081632,141.7925436026936,3709.267114372419,0.03822656584997219
292.9937774483791,3.429394993,1825.9301820819298,0.0018781632653061223,144.3348061026936,3694.1272665268675,0.0390714222031646
292.99407043060535,3.464609961,1805.6359082003828,0.0019187755102040816,145.81691755050505,3653.068943905405,0.03991627855635701
292.994797845915,3.460179291,1765.9492267367984,0.0019593877551020407,145.63044154040406,3572.7769077962084,0.04076113490954942
292.9961905313652,3.510816197999999,1755.4080989999995,0.002,147.76162449494947,3551.4506447361105,0.04160599126274184
292.99777944000385,3.5285782850000005,1764.2891425000003,0.002,148.5091870791246,3569.418311446759,0.04160599126274184
292.9999269461624,3.4656281489999996,1768.730124997396,0.0019593877551020407,145.85977058080806,3578.4030769623246,0.04076113490954942
293.00126756445104,3.412007365,1778.2212389385238,0.0019187755102040816,143.6030035774411,3597.605006556181,0.03991627855635701
293.0024865995221,3.433455244,1828.0920021297404,0.0018781632653061223,144.5056920875421,3698.500948753225,0.0390714222031646
293.004743398594,3.4086382539999995,1854.989720635273,0.0018375510204081632,143.46120597643096,3752.9190181371036,0.03822656584997219
293.0059846333262,3.319508769,1847.3132274957413,0.0017969387755102039,139.70996502525253,3737.3883352575876,0.037381709496779776
293.0073502409204,3.2620667260000005,1857.3236064838488,0.0017563265306122448,137.29237062289565,3757.640814969639,0.036536853143587365
293.0088671287794,3.219166346,1876.28346561199,0.0017157142857142857,135.48679907407407,3795.9994188538867,0.03569199679039496
293.0099743671606,3.195002991,1907.3482767909359,0.0016751020408163264,134.46982285353536,3858.848134063144,0.034847140437202544
293.01157072632884,3.124375858,1911.5297420651768,0.0016344897959183673,131.49730042087543,3867.3078577892707,0.03400228408401013
293.01112379891947,3.046928084,1911.6450206914212,0.0015938775510204082,128.237713973064,3867.5410835284774,0.03315742773081773
293.0125140631621,2.996382574,1929.0861401392724,0.0015532653061224489,126.1103776936027,3902.8270520410283,0.03231257137762531
293.01307024366486,2.9231562510000004,1932.4697288046414,0.0015126530612244898,123.02846174242426,3909.672553183464,0.03146771502443291
293.01279963000167,2.880960355,1957.119886247054,0.0014720408163265307,121.2525401936027,3959.5434735646413,0.030622858671240497
293.0137827443098,2.824594921,1973.2699048902198,0.0014314285714285713,118.88025761784512,3992.2173538751204,0.029778002318048082
293.01442826830765,2.7333545060000004,1965.2879060014677,0.0013908163265306122,115.04017281144783,3976.0685876048215,0.02893314596485567
293.0115110800375,2.697189774,1997.6163682889965,0.001350204081632653,113.51808813131314,4041.4738562143125,0.02808828961166326
293.0118537105434,2.6174127090000003,1998.6476973819545,0.0013095918367346938,110.16046755050506,4043.560387758862,0.02724343325847085
293.0116824371614,2.524876868,1989.6906807976843,0.0012689795918367347,106.26586144781146,4025.4390162434634,0.026398576905278442
293.01091524693413,2.4529446339999996,1996.9145550091375,0.0012283673469387754,103.23841052188551,4040.0539839768203,0.025553720552086028
293.011786692565,2.381677204,2005.1921476975945,0.0011877551020408163,100.23893956228956,4056.8007802955967,0.024708864198893617
293.01233791649287,2.308418756,2012.3202107098384,0.001147142857142857,97.15567154882154,4071.2219077787004,0.023864007845701207
293.01210695556404,2.2252985,2011.059138694209,0.001106530612244898,93.65734427609428,4068.670572265599,0.023019151492508796
293.0128319520725,2.163304802,2029.5220237028525,0.0010659183673469388,91.0481819023569,4106.023723880308,0.02217429513931639
293.0126357706754,2.10348944,2051.5721050955417,0.0010253061224489795,88.53070033670035,4150.634305216444,0.021329438786123974
293.0134128321917,2.0220788379999997,2053.510115274611,0.0009846938775510204,85.10432819865318,4154.55518692132,0.020484582432931567
293.01370577116063,1.9516004439999999,2067.194590488543,0.0009440816326530612,82.13806582491583,4182.240907608766,0.019639726079739152
293.0151060308003,1.874159879,2074.403299548227,0.000903469387755102,78.87878278619529,4196.825193993404,0.01879486972654674
293.01631002546964,1.8055599519999999,2092.5363682119205,0.0008628571428571429,75.99158047138046,4233.511078280598,0.017950013373354334
293.0177624322918,1.7453653939999998,2122.68315477786,0.0008222448979591837,73.45813947811448,4294.502493694097,0.017105157020161924
293.019207300187,1.668752966,2134.958102715405,0.0007816326530612244,70.2337106902357,4319.336531882555,0.016260300666969513
293.0186139667289,1.5971226,2155.3017736160837,0.0007410204081632653,67.21896464646466,4360.4947919917995,0.015415444313777102
293.01846501897404,1.5241558689999999,2176.0966661130533,0.0007004081632653061,64.14797428451178,4402.565940237983,0.014570587960584691
293.0189317715327,1.437884158,2179.286227714197,0.0006597959183673469,60.517010016835016,4409.018895884742,0.01372573160739228
293.0193364212398,1.3579825699999999,2193.1821334871456,0.0006191836734693877,57.15414856902356,4437.132371916123,0.01288087525419987
293.02032449083583,1.27984312,2212.074528395062,0.0005785714285714285,53.86545117845118,4475.354485688158,0.012036018901007457
293.02069452740636,1.194816846,2221.0176575872533,0.0005379591836734694,50.28690429292929,4493.447760951989,0.01119116254781505
293.0212580791439,1.123499642,2258.9857389413214,0.0004973469387755102,47.28533846801347,4570.262814432211,0.010346306194622637
293.021488914399,1.039414359,2275.7508306970512,0.000456734693877551,43.746395580808084,4604.181078771349,0.009501449841430226
293.02251180401566,0.9577568809999999,2301.622715497793,0.00041612244897959184,40.309633038720534,4656.523734595072,0.008656593488237815
293.02255895439527,0.8793469200999999,2341.7390807010866,0.0003755102040816327,37.009550509259256,4737.68508456655,0.007811737135045406
293.02058277469496,0.7680977838,2293.527812687386,0.0003348979591836735,32.32734780303031,4640.146546964758,0.006966880781852995
293.017650721766,0.6816784366,2316.3830369902917,0.00029428571428571427,28.690169890572392,4686.386051688692,0.006122024428660584
293.01385476036455,0.5950024034999999,2345.544470756234,0.0002536734693877551,25.042188699494943,4745.383952409604,0.005277168075468174
293.0113672133778,0.4960527090000001,2328.2167376436787,0.0002130612244897959,20.87763926767677,4710.327381251332,0.004432311722275762
293.01063467837724,0.4013685277,2327.4624683195266,0.00017244897959183672,16.89261480218855,4708.8013826649685,0.003587455369083352
293.00872055479283,0.3090895558,2344.4873427554185,0.00013183673469387754,13.00881968855219,4743.245225852398,0.002742599015890941
293.00516050301275,0.2154281811,2361.5169740268457,9.122448979591836e-05,9.06684263888889,4777.6986928228325,0.0018977426626985304
293.00335554759215,0.12044768380000001,2379.81310733871,5.061224489795918e-05,5.069346961279462,4814.714481051002,0.0010528863095061198
293.0015729999912,0.024353064750000004,2435.3064750000003,1e-05,1.0249606376262628,4926.985785069444,0.0002080299563137092
